variant,agent,session_id,turn_idx,row_ts,observed_latency_ms,prompt_len,chosen,confidence,fallback,path,n_tokens_est,expected_out_tokens,projected_cost_usd,projected_latency_ms,tool_required,has_url,code_fence_count,scores_json
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T02:46:26.624770,0.34,25,gemini,1.248,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.7698, ""gemini"": 1.248, ""gemma4"": 0.53}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T02:46:26.624770,0.34,23,claude,1.6101,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 1.6101, ""gemini"": 0.3925, ""gemma4"": 0.5456}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T02:46:26.624770,0.34,36,claude,1.7415,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 1.7415, ""gemini"": 0.251, ""gemma4"": 0.5543}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T02:46:26.624770,0.34,27,claude,1.3103,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.3103, ""gemini"": 0.3958, ""gemma4"": 0.8417}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T02:46:26.624770,0.34,230,claude,1.4937,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 1.4937, ""gemini"": 0.6538, ""gemma4"": 0.582}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:03.882487,7.98,2328,claude,1.9396,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.9396, ""gemini"": 0.3089, ""gemma4"": 0.0167}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:03.882487,7.98,33,claude,1.5586,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 1.5586, ""gemini"": 0.3529, ""gemma4"": 0.6356}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:03.882487,7.98,346,gemini,1.8275,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.1459, ""gemini"": 1.8275, ""gemma4"": 0.5457}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:03.882487,7.98,49,claude,1.6271,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 1.6271, ""gemini"": 0.2716, ""gemma4"": 0.647}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:03.882487,7.98,25,gemini,1.248,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.7698, ""gemini"": 1.248, ""gemma4"": 0.53}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:03.882487,7.98,23,claude,1.6101,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 1.6101, ""gemini"": 0.3925, ""gemma4"": 0.5456}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:03.882487,7.98,36,claude,1.7415,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 1.7415, ""gemini"": 0.251, ""gemma4"": 0.5543}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:03.882487,7.98,27,claude,1.3103,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.3103, ""gemini"": 0.3958, ""gemma4"": 0.8417}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:03.882487,7.98,230,claude,1.4937,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 1.4937, ""gemini"": 0.6538, ""gemma4"": 0.582}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:03.882487,7.98,89,gemma4,0.5555,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.979, ""gemini"": 1.0075, ""gemma4"": 0.5555}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:03.882487,7.98,561,gemini,1.8355,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0482, ""gemini"": 1.8355, ""gemma4"": 0.616}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:24.118031,7.98,2328,claude,1.8896,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.8896, ""gemini"": 0.3589, ""gemma4"": 0.0167}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:24.118031,7.98,33,claude,1.5586,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 1.5586, ""gemini"": 0.3529, ""gemma4"": 0.6356}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:24.118031,7.98,346,gemini,1.8275,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.1459, ""gemini"": 1.8275, ""gemma4"": 0.5457}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:24.118031,7.98,49,claude,1.6271,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 1.6271, ""gemini"": 0.2716, ""gemma4"": 0.647}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:24.118031,7.98,25,gemini,1.248,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.7698, ""gemini"": 1.248, ""gemma4"": 0.53}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:24.118031,7.98,23,claude,1.6101,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 1.6101, ""gemini"": 0.3925, ""gemma4"": 0.5456}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:24.118031,7.98,36,claude,1.7415,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 1.7415, ""gemini"": 0.251, ""gemma4"": 0.5543}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:24.118031,7.98,27,claude,1.3103,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.3103, ""gemini"": 0.3958, ""gemma4"": 0.8417}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:24.118031,7.98,230,claude,1.4937,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 1.4937, ""gemini"": 0.6538, ""gemma4"": 0.582}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:24.118031,7.98,89,gemma4,0.5555,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.979, ""gemini"": 1.0075, ""gemma4"": 0.5555}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:24.118031,7.98,561,gemini,1.8355,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0482, ""gemini"": 1.8355, ""gemma4"": 0.616}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:17:08.963557,7.98,2328,claude,1.8896,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.8896, ""gemini"": 0.3589, ""gemma4"": 0.0167}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:17:08.963557,7.98,33,claude,1.5586,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 1.5586, ""gemini"": 0.3529, ""gemma4"": 0.6356}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:17:08.963557,7.98,346,gemini,1.8275,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.1459, ""gemini"": 1.8275, ""gemma4"": 0.5457}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:17:08.963557,7.98,49,claude,1.6271,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 1.6271, ""gemini"": 0.2716, ""gemma4"": 0.647}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:17:08.963557,7.98,25,gemini,1.248,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.7698, ""gemini"": 1.248, ""gemma4"": 0.53}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:17:08.963557,7.98,23,claude,1.6101,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 1.6101, ""gemini"": 0.3925, ""gemma4"": 0.5456}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:17:08.963557,7.98,36,claude,1.7415,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 1.7415, ""gemini"": 0.251, ""gemma4"": 0.5543}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:17:08.963557,7.98,27,claude,1.3103,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.3103, ""gemini"": 0.3958, ""gemma4"": 0.8417}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:17:08.963557,7.98,230,claude,1.4937,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 1.4937, ""gemini"": 0.6538, ""gemma4"": 0.582}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:17:08.963557,7.98,89,gemma4,0.5555,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.979, ""gemini"": 1.0075, ""gemma4"": 0.5555}"
quality_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:17:08.963557,7.98,561,gemini,1.8355,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0482, ""gemini"": 1.8355, ""gemma4"": 0.616}"
no_affinity,claude_code,claude_code:demo-session-001,0,2026-04-17T20:09:29.446935,1300,29,gemma4,0.6278,True,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5785, ""gemini"": 0.2912, ""gemma4"": 0.6278}"
no_affinity,claude_code,claude_code:demo-session-001,2,2026-04-17T20:09:29.446935,1300,41,gemma4,0.6234,True,scored,10,20,0.0,1.6,False,False,0,"{""claude"": 0.5929, ""gemini"": 0.2801, ""gemma4"": 0.6234}"
no_affinity,claude_code,claude_code:demo-session-001,4,2026-04-17T20:09:29.446935,1300,26,gemma4,0.764,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.0389, ""gemini"": 0.695, ""gemma4"": 0.764}"
no_affinity,claude_code,claude_code:demo-session-001,6,2026-04-17T20:09:29.446935,1300,51,gemma4,0.6389,False,scored,12,24,0.0,1.92,False,False,0,"{""claude"": 0.4599, ""gemini"": 0.3968, ""gemma4"": 0.6389}"
no_affinity,claude_code,claude_code:demo-session-001,8,2026-04-17T20:09:29.446935,1300,22,gemma4,0.8254,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.5231, ""gemini"": 0.1497, ""gemma4"": 0.8254}"
no_affinity,claude_code,claude_code:demo-session-001,10,2026-04-17T20:09:29.446935,1300,32,gemma4,0.8118,False,scored,8,16,0.0,1.28,False,False,0,"{""claude"": 0.6241, ""gemini"": 0.0612, ""gemma4"": 0.8118}"
no_affinity,claude_code,claude_code:demo-session-001,0,2026-04-18T02:00:36.022352,1300,29,gemma4,0.6278,True,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5785, ""gemini"": 0.2912, ""gemma4"": 0.6278}"
no_affinity,claude_code,claude_code:demo-session-001,2,2026-04-18T02:00:36.022352,1300,41,gemma4,0.6234,True,scored,10,20,0.0,1.6,False,False,0,"{""claude"": 0.5929, ""gemini"": 0.2801, ""gemma4"": 0.6234}"
no_affinity,claude_code,claude_code:demo-session-001,4,2026-04-18T02:00:36.022352,1300,26,gemma4,0.764,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.0389, ""gemini"": 0.695, ""gemma4"": 0.764}"
no_affinity,claude_code,claude_code:demo-session-001,6,2026-04-18T02:00:36.022352,1300,51,gemma4,0.6389,False,scored,12,24,0.0,1.92,False,False,0,"{""claude"": 0.4599, ""gemini"": 0.3968, ""gemma4"": 0.6389}"
no_affinity,claude_code,claude_code:demo-session-001,8,2026-04-18T02:00:36.022352,1300,22,gemma4,0.8254,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.5231, ""gemini"": 0.1497, ""gemma4"": 0.8254}"
no_affinity,claude_code,claude_code:demo-session-001,10,2026-04-18T02:00:36.022352,1300,32,gemma4,0.8118,False,scored,8,16,0.0,1.28,False,False,0,"{""claude"": 0.6241, ""gemini"": 0.0612, ""gemma4"": 0.8118}"
no_affinity,claude_code,claude_code:f990c63e-cf39-43c4-92f6-e0d26e23ae72,0,2026-04-18T02:01:16.369348,4.41,54,claude,0.911,False,scored,13,26,0.000429,15.6,False,False,0,"{""claude"": 0.911, ""gemini"": 0.0758, ""gemma4"": 0.5085}"
no_affinity,claude_code,claude_code:f990c63e-cf39-43c4-92f6-e0d26e23ae72,2,2026-04-18T02:01:16.369348,4.41,3,gemma4,0.782,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1944, ""gemini"": 0.5233, ""gemma4"": 0.782}"
no_affinity,claude_code,claude_code:f990c63e-cf39-43c4-92f6-e0d26e23ae72,4,2026-04-18T02:01:16.369348,4.41,3,gemma4,0.782,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1944, ""gemini"": 0.5233, ""gemma4"": 0.782}"
no_affinity,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,0,2026-04-18T02:01:52.756732,5.36,29,gemma4,0.7286,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.625, ""gemini"": 0.1439, ""gemma4"": 0.7286}"
no_affinity,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,2,2026-04-18T02:01:52.756732,5.36,4628,claude,1.1798,False,scored,1157,1024,0.018831,614.4,True,False,1,"{""claude"": 1.1798, ""gemini"": 0.0101, ""gemma4"": 0.0177}"
no_affinity,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,4,2026-04-18T02:01:52.756732,5.36,4975,claude,1.0146,False,scored,1243,1024,0.019089,614.4,True,False,2,"{""claude"": 1.0146, ""gemini"": 0.0866, ""gemma4"": 0.1052}"
no_affinity,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,6,2026-04-18T02:01:52.756732,5.36,5590,claude,1.1646,False,scored,1397,1024,0.019551,614.4,True,False,0,"{""claude"": 1.1646, ""gemini"": 0.0307, ""gemma4"": 0.009}"
no_affinity,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,8,2026-04-18T02:01:52.756732,5.36,5590,claude,1.1646,False,scored,1397,1024,0.019551,614.4,True,False,0,"{""claude"": 1.1646, ""gemini"": 0.0307, ""gemma4"": 0.009}"
no_affinity,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,10,2026-04-18T02:01:52.756732,5.36,13,gemma4,0.8361,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1513, ""gemini"": 0.5114, ""gemma4"": 0.8361}"
no_affinity,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,12,2026-04-18T02:01:52.756732,5.36,13,gemma4,0.8361,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1513, ""gemini"": 0.5114, ""gemma4"": 0.8361}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,0,2026-04-18T02:02:23.589926,3.2,56,gemini,0.9464,False,scored,14,28,7.42e-05,9.8,False,True,0,"{""claude"": 0.2383, ""gemini"": 0.9464, ""gemma4"": 0.5103}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,1,2026-04-18T02:02:23.589926,3.2,56,gemini,0.9464,False,scored,14,28,7.42e-05,9.8,False,True,0,"{""claude"": 0.2383, ""gemini"": 0.9464, ""gemma4"": 0.5103}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,3,2026-04-18T02:02:23.589926,3.2,60,gemini,0.9691,False,scored,15,30,7.95e-05,10.5,False,True,0,"{""claude"": 0.1949, ""gemini"": 0.9691, ""gemma4"": 0.5306}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,5,2026-04-18T02:02:23.589926,3.2,60,gemini,0.9691,False,scored,15,30,7.95e-05,10.5,False,True,0,"{""claude"": 0.1949, ""gemini"": 0.9691, ""gemma4"": 0.5306}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,7,2026-04-18T02:02:23.589926,3.2,1,gemma4,1.2411,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1279, ""gemini"": 0.1306, ""gemma4"": 1.2411}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,9,2026-04-18T02:02:23.589926,3.2,1,gemma4,1.2411,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1279, ""gemini"": 0.1306, ""gemma4"": 1.2411}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,11,2026-04-18T02:02:23.589926,3.2,39,gemma4,1.0,False,sensitive,9,18,0.0,1.44,False,False,0,"{""gemma4"": 1.0}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,13,2026-04-18T02:02:23.589926,3.2,39,gemma4,1.0,False,sensitive,9,18,0.0,1.44,False,False,0,"{""gemma4"": 1.0}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,15,2026-04-18T02:02:23.589926,3.2,26,gemini,0.8251,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.1695, ""gemini"": 0.8251, ""gemma4"": 0.5033}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,17,2026-04-18T02:02:23.589926,3.2,26,gemini,0.8251,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.1695, ""gemini"": 0.8251, ""gemma4"": 0.5033}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,19,2026-04-18T02:02:23.589926,3.2,247,gemini,0.6696,False,scored,61,122,0.0003233,42.699999999999996,False,False,0,"{""claude"": 0.2673, ""gemini"": 0.6696, ""gemma4"": 0.5412}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,21,2026-04-18T02:02:23.589926,3.2,247,gemini,0.6696,False,scored,61,122,0.0003233,42.699999999999996,False,False,0,"{""claude"": 0.2673, ""gemini"": 0.6696, ""gemma4"": 0.5412}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,23,2026-04-18T02:02:23.589926,3.2,111,claude,0.5875,False,scored,27,54,0.000891,32.4,False,False,0,"{""claude"": 0.5875, ""gemini"": 0.3919, ""gemma4"": 0.5109}"
no_affinity,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,25,2026-04-18T02:02:23.589926,3.2,111,claude,0.5875,False,scored,27,54,0.000891,32.4,False,False,0,"{""claude"": 0.5875, ""gemini"": 0.3919, ""gemma4"": 0.5109}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,0,2026-04-18T02:02:54.614906,2.8,27,gemma4,0.698,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.5348, ""gemini"": 0.2651, ""gemma4"": 0.698}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,1,2026-04-18T02:02:54.614906,2.8,27,gemma4,0.698,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.5348, ""gemini"": 0.2651, ""gemma4"": 0.698}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,3,2026-04-18T02:02:54.614906,2.8,10,gemma4,0.7362,False,scored,2,4,0.0,0.32,False,False,0,"{""claude"": 0.2767, ""gemini"": 0.4864, ""gemma4"": 0.7362}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,5,2026-04-18T02:02:54.614906,2.8,10,gemma4,0.7362,False,scored,2,4,0.0,0.32,False,False,0,"{""claude"": 0.2767, ""gemini"": 0.4864, ""gemma4"": 0.7362}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,7,2026-04-18T02:02:54.614906,2.8,47,gemini,0.8195,False,scored,11,22,5.8299999999999994e-05,7.699999999999999,False,False,0,"{""claude"": 0.0777, ""gemini"": 0.8195, ""gemma4"": 0.5989}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,9,2026-04-18T02:02:54.614906,2.8,47,gemini,0.8195,False,scored,11,22,5.8299999999999994e-05,7.699999999999999,False,False,0,"{""claude"": 0.0777, ""gemini"": 0.8195, ""gemma4"": 0.5989}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,11,2026-04-18T02:02:54.614906,2.8,23,gemma4,0.676,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.2616, ""gemini"": 0.5606, ""gemma4"": 0.676}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,13,2026-04-18T02:02:54.614906,2.8,23,gemma4,0.676,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.2616, ""gemini"": 0.5606, ""gemma4"": 0.676}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,15,2026-04-18T02:02:54.614906,2.8,1,gemma4,0.8004,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.3034, ""gemini"": 0.3959, ""gemma4"": 0.8004}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,17,2026-04-18T02:02:54.614906,2.8,1,gemma4,0.8004,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.3034, ""gemini"": 0.3959, ""gemma4"": 0.8004}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,19,2026-04-18T02:02:54.614906,2.8,28,gemma4,0.7222,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5744, ""gemini"": 0.201, ""gemma4"": 0.7222}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,21,2026-04-18T02:02:54.614906,2.8,28,gemma4,0.7222,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5744, ""gemini"": 0.201, ""gemma4"": 0.7222}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,23,2026-04-18T02:02:54.614906,2.8,83,gemini,0.7146,False,scored,20,40,0.000106,14.0,False,False,0,"{""claude"": 0.136, ""gemini"": 0.7146, ""gemma4"": 0.6423}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,25,2026-04-18T02:02:54.614906,2.8,83,gemini,0.7146,False,scored,20,40,0.000106,14.0,False,False,0,"{""claude"": 0.136, ""gemini"": 0.7146, ""gemma4"": 0.6423}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,27,2026-04-18T02:02:54.614906,2.8,52,claude,0.7319,False,scored,13,26,0.000429,15.6,False,False,0,"{""claude"": 0.7319, ""gemini"": 0.1368, ""gemma4"": 0.6267}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,29,2026-04-18T02:02:54.614906,2.8,52,claude,0.7319,False,scored,13,26,0.000429,15.6,False,False,0,"{""claude"": 0.7319, ""gemini"": 0.1368, ""gemma4"": 0.6267}"
no_affinity,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,31,2026-04-18T02:02:54.614906,2.8,40,gemma4,0.6826,False,scored,10,20,0.0,1.6,False,False,0,"{""claude"": 0.2864, ""gemini"": 0.5275, ""gemma4"": 0.6826}"
no_affinity,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,0,2026-04-18T02:03:23.627355,5.24,829,gemini,0.9629,False,scored,207,414,0.0010971,144.9,False,True,0,"{""claude"": 0.1597, ""gemini"": 0.9629, ""gemma4"": 0.003}"
no_affinity,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,1,2026-04-18T02:03:23.627355,5.24,829,gemini,0.9629,False,scored,207,414,0.0010971,144.9,False,True,0,"{""claude"": 0.1597, ""gemini"": 0.9629, ""gemma4"": 0.003}"
no_affinity,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,3,2026-04-18T02:03:23.627355,5.24,73,claude,0.821,False,scored,18,36,0.000594,21.599999999999998,False,False,0,"{""claude"": 0.821, ""gemini"": 0.1295, ""gemma4"": 0.543}"
no_affinity,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,5,2026-04-18T02:03:23.627355,5.24,73,claude,0.821,False,scored,18,36,0.000594,21.599999999999998,False,False,0,"{""claude"": 0.821, ""gemini"": 0.1295, ""gemma4"": 0.543}"
no_affinity,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,7,2026-04-18T02:03:23.627355,5.24,293,gemini,0.8814,False,scored,73,146,0.00038689999999999997,51.099999999999994,False,False,0,"{""claude"": 0.0532, ""gemini"": 0.8814, ""gemma4"": 0.5391}"
no_affinity,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,0,2026-04-18T02:03:57.158129,1.05,29,claude,0.6439,False,scored,7,14,0.000231,8.4,False,False,0,"{""claude"": 0.6439, ""gemini"": 0.2751, ""gemma4"": 0.5785}"
no_affinity,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,1,2026-04-18T02:03:57.158129,1.05,29,claude,0.6439,False,scored,7,14,0.000231,8.4,False,False,0,"{""claude"": 0.6439, ""gemini"": 0.2751, ""gemma4"": 0.5785}"
no_affinity,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,3,2026-04-18T02:03:57.158129,1.05,10,gemini,0.9284,False,scored,2,4,1.06e-05,1.4000000000000001,False,False,0,"{""claude"": 0.0296, ""gemini"": 0.9284, ""gemma4"": 0.5412}"
